series_slug,series_name,episode_no,episode_slug,source_key,dest_key,size
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0406.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0406.jpg,70375
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0086.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0086.jpg,139104
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0358.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0358.jpg,71652
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0038.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0038.jpg,46755
eleceed,Eleceed,247,episode-000247-episode-247,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000247-episode-247/page-0114.jpg,datasets/pages/single/eleceed_manwa/episode-000247-episode-247__page-0114.jpg,41939
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0085.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0085.jpg,152368
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0405.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0405.jpg,61264
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0037.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0037.jpg,59716
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0043.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0043.jpg,123859
teenage-mercenary,Teenage Mercenary,70,episode-000070-episode-69,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000070-episode-69/page-0070.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000070-episode-69__page-0070.jpg,96558
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0357.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0357.jpg,94925
eleceed,Eleceed,102,episode-000102-episode-102,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000102-episode-102/page-0407.jpg,datasets/pages/single/eleceed_manwa/episode-000102-episode-102__page-0407.jpg,149382
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0084.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0084.jpg,93278
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0036.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0036.jpg,134520
lookism,Lookism,112,episode-000112-ep-112-why-isnt-daniel-losing-weight,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000112-ep-112-why-isnt-daniel-losing-weight/page-0319.jpg,datasets/pages/single/lookism_manwa/episode-000112-ep-112-why-isnt-daniel-losing-weight__page-0319.jpg,41213
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0404.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0404.jpg,85578
teenage-mercenary,Teenage Mercenary,263,episode-000263-episode-262,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000263-episode-262/page-0054.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000263-episode-262__page-0054.jpg,76614
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0355.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0355.jpg,41024
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0083.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0083.jpg,98544
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0035.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0035.jpg,55109
eleceed,Eleceed,247,episode-000247-episode-247,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000247-episode-247/page-0115.jpg,datasets/pages/single/eleceed_manwa/episode-000247-episode-247__page-0115.jpg,70080
teenage-mercenary,Teenage Mercenary,51,episode-000051-episode-50,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000051-episode-50/page-0086.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000051-episode-50__page-0086.jpg,119222
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0403.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0403.jpg,64795
lookism,Lookism,59,episode-000059-ep-59,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000059-ep-59/page-0236.jpg,datasets/pages/single/lookism_manwa/episode-000059-ep-59__page-0236.jpg,33338
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0082.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0082.jpg,133704
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0354.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0354.jpg,153854
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0034.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0034.jpg,70559
eleceed,Eleceed,309,episode-000309-episode-309,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000309-episode-309/page-0234.jpg,datasets/pages/single/eleceed_manwa/episode-000309-episode-309__page-0234.jpg,51518
teenage-mercenary,Teenage Mercenary,70,episode-000070-episode-69,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000070-episode-69/page-0071.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000070-episode-69__page-0071.jpg,126140
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0081.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0081.jpg,157892
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0402.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0402.jpg,53639
teenage-mercenary,Teenage Mercenary,158,episode-000158-episode-157,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000158-episode-157/page-0345.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000158-episode-157__page-0345.jpg,62125
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0033.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0033.jpg,71327
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0353.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0353.jpg,77995
eleceed,Eleceed,102,episode-000102-episode-102,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000102-episode-102/page-0408.jpg,datasets/pages/single/eleceed_manwa/episode-000102-episode-102__page-0408.jpg,72166
teenage-mercenary,Teenage Mercenary,158,episode-000158-episode-157,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000158-episode-157/page-0285.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000158-episode-157__page-0285.jpg,88629
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0080.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0080.jpg,113819
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0031.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0031.jpg,112622
eleceed,Eleceed,247,episode-000247-episode-247,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000247-episode-247/page-0116.jpg,datasets/pages/single/eleceed_manwa/episode-000247-episode-247__page-0116.jpg,54470
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0401.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0401.jpg,118181
teenage-mercenary,Teenage Mercenary,158,episode-000158-episode-157,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000158-episode-157/page-0040.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000158-episode-157__page-0040.jpg,112324
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0352.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0352.jpg,90314
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0079.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0079.jpg,77590
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0030.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0030.jpg,49193
teenage-mercenary,Teenage Mercenary,70,episode-000070-episode-69,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000070-episode-69/page-0072.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000070-episode-69__page-0072.jpg,160594
teenage-mercenary,Teenage Mercenary,51,episode-000051-episode-50,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000051-episode-50/page-0087.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000051-episode-50__page-0087.jpg,90743
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0400.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0400.jpg,71914
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0078.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0078.jpg,76912
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0351.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0351.jpg,93432
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0029.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0029.jpg,70577
lookism,Lookism,469,episode-000469-ep-469-workers-1st-affiliate-21,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000469-ep-469-workers-1st-affiliate-21/page-0252.jpg,datasets/pages/single/lookism_manwa/episode-000469-ep-469-workers-1st-affiliate-21__page-0252.jpg,39643
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0077.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0077.jpg,115568
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0399.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0399.jpg,76604
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0350.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0350.jpg,89067
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0028.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0028.jpg,86399
lookism,Lookism,59,episode-000059-ep-59,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000059-ep-59/page-0237.jpg,datasets/pages/single/lookism_manwa/episode-000059-ep-59__page-0237.jpg,259917
eleceed,Eleceed,247,episode-000247-episode-247,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000247-episode-247/page-0117.jpg,datasets/pages/single/eleceed_manwa/episode-000247-episode-247__page-0117.jpg,65424
the-breaker-eternal-force,The Breaker: Eternal Force,12,episode-000012-episode-12,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000012-episode-12/page-0183.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000012-episode-12__page-0183.jpg,183356
teenage-mercenary,Teenage Mercenary,263,episode-000263-episode-262,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000263-episode-262/page-0278.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000263-episode-262__page-0278.jpg,100506
eleceed,Eleceed,102,episode-000102-episode-102,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000102-episode-102/page-0409.jpg,datasets/pages/single/eleceed_manwa/episode-000102-episode-102__page-0409.jpg,102850
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0076.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0076.jpg,88706
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0349.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0349.jpg,77839
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0027.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0027.jpg,61707
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0398.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0398.jpg,74764
teenage-mercenary,Teenage Mercenary,70,episode-000070-episode-69,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000070-episode-69/page-0073.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000070-episode-69__page-0073.jpg,77072
teenage-mercenary,Teenage Mercenary,51,episode-000051-episode-50,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000051-episode-50/page-0088.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000051-episode-50__page-0088.jpg,69243
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0075.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0075.jpg,123253
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0348.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0348.jpg,133609
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0026.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0026.jpg,58662
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0397.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0397.jpg,76072
lookism,Lookism,469,episode-000469-ep-469-workers-1st-affiliate-21,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000469-ep-469-workers-1st-affiliate-21/page-0363.jpg,datasets/pages/single/lookism_manwa/episode-000469-ep-469-workers-1st-affiliate-21__page-0363.jpg,48691
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0074.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0074.jpg,119643
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0347.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0347.jpg,91030
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0025.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0025.jpg,71227
eleceed,Eleceed,247,episode-000247-episode-247,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000247-episode-247/page-0118.jpg,datasets/pages/single/eleceed_manwa/episode-000247-episode-247__page-0118.jpg,53566
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0073.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0073.jpg,65765
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0396.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0396.jpg,74377
teenage-mercenary,Teenage Mercenary,160,episode-000160-episode-159,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000160-episode-159/page-0094.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000160-episode-159__page-0094.jpg,100804
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0346.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0346.jpg,91915
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0024.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0024.jpg,96291
teenage-mercenary,Teenage Mercenary,70,episode-000070-episode-69,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000070-episode-69/page-0074.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000070-episode-69__page-0074.jpg,135078
teenage-mercenary,Teenage Mercenary,51,episode-000051-episode-50,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000051-episode-50/page-0089.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000051-episode-50__page-0089.jpg,32052
eleceed,Eleceed,102,episode-000102-episode-102,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000102-episode-102/page-0410.jpg,datasets/pages/single/eleceed_manwa/episode-000102-episode-102__page-0410.jpg,101247
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0345.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0345.jpg,107674
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0072.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0072.jpg,125412
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0023.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0023.jpg,53618
lookism,Lookism,112,episode-000112-ep-112-why-isnt-daniel-losing-weight,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000112-ep-112-why-isnt-daniel-losing-weight/page-0318.jpg,datasets/pages/single/lookism_manwa/episode-000112-ep-112-why-isnt-daniel-losing-weight__page-0318.jpg,51439
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0395.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0395.jpg,60338
lookism,Lookism,59,episode-000059-ep-59,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000059-ep-59/page-0238.jpg,datasets/pages/single/lookism_manwa/episode-000059-ep-59__page-0238.jpg,43159
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0071.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0071.jpg,71475
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0344.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0344.jpg,87559
teenage-mercenary,Teenage Mercenary,21,episode-000021-episode-20,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000021-episode-20/page-0022.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000021-episode-20__page-0022.jpg,91565
eleceed,Eleceed,247,episode-000247-episode-247,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000247-episode-247/page-0119.jpg,datasets/pages/single/eleceed_manwa/episode-000247-episode-247__page-0119.jpg,67752
teenage-mercenary,Teenage Mercenary,158,episode-000158-episode-157,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000158-episode-157/page-0284.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000158-episode-157__page-0284.jpg,89579
teenage-mercenary,Teenage Mercenary,158,episode-000158-episode-157,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000158-episode-157/page-0039.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000158-episode-157__page-0039.jpg,93570
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0394.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0394.jpg,136676
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0070.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0070.jpg,134661
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0343.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0343.jpg,126128
teenage-mercenary,Teenage Mercenary,16,episode-000016-episode-15,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000016-episode-15/page-0373.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000016-episode-15__page-0373.jpg,52839
eleceed,Eleceed,309,episode-000309-episode-309,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000309-episode-309/page-0233.jpg,datasets/pages/single/eleceed_manwa/episode-000309-episode-309__page-0233.jpg,51043
teenage-mercenary,Teenage Mercenary,70,episode-000070-episode-69,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000070-episode-69/page-0075.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000070-episode-69__page-0075.jpg,94626
teenage-mercenary,Teenage Mercenary,51,episode-000051-episode-50,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000051-episode-50/page-0090.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000051-episode-50__page-0090.jpg,150378
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0069.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0069.jpg,105015
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0393.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0393.jpg,87324
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0342.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0342.jpg,35217
teenage-mercenary,Teenage Mercenary,16,episode-000016-episode-15,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000016-episode-15/page-0372.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000016-episode-15__page-0372.jpg,78616
eleceed,Eleceed,102,episode-000102-episode-102,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000102-episode-102/page-0411.jpg,datasets/pages/single/eleceed_manwa/episode-000102-episode-102__page-0411.jpg,69799
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0341.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0341.jpg,152589
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0068.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0068.jpg,106998
teenage-mercenary,Teenage Mercenary,16,episode-000016-episode-15,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000016-episode-15/page-0371.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000016-episode-15__page-0371.jpg,60402
eleceed,Eleceed,247,episode-000247-episode-247,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000247-episode-247/page-0120.jpg,datasets/pages/single/eleceed_manwa/episode-000247-episode-247__page-0120.jpg,69536
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0392.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0392.jpg,72969
